key,rule,severity,type,component,project,file_path,line,message,status,effort,debt,author,tags,creationDate,updateDate,closeDate
AZff4d7O6D22xePu4wHA,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19258,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHB,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19259,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHC,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19265,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHD,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19266,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wGy,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19274,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,tbakker@example.com,brain-overload,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHE,cpp:S6494,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19279,"Use ""std::format"" or ""std::format_to_n"" instead of ""snprintf"".",OPEN,10min,10min,tbakker@example.com,"bad-practice,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHF,cpp:S6494,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19286,"Use ""std::format"" or ""std::format_to_n"" instead of ""snprintf"".",OPEN,10min,10min,tbakker@example.com,"bad-practice,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHG,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19296,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHH,cpp:S6022,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19323,"Use ""std::byte"" for byte-oriented data manipulation.",OPEN,5min,5min,tbakker@example.com,"clumsy,pitfall,since-c++17",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wGz,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19333,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,tbakker@example.com,brain-overload,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wG0,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19342,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,tbakker@example.com,brain-overload,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHI,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19347,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHJ,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19348,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHK,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19349,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHL,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19350,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHM,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19351,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHN,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19352,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHO,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19356,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHP,cpp:S7040,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19356,Replace this escape sequence with \x{EF}.,OPEN,5min,5min,tbakker@example.com,"bad-practice,since-c++23",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHQ,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19357,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHR,cpp:S7040,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19357,Replace this escape sequence with \x{BF}.,OPEN,5min,5min,tbakker@example.com,"bad-practice,since-c++23",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHS,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19358,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHT,cpp:S7040,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19358,Replace this escape sequence with \x{BD}.,OPEN,5min,5min,tbakker@example.com,"bad-practice,since-c++23",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHU,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19391,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wG1,cpp:S6180,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19400,"Use ""[[likely]]"" attribute instead of the non-standard macro.",OPEN,1min,1min,tbakker@example.com,"bad-practice,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHV,cpp:S7040,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19436,Use bounded syntax to provide numerical escape sequences,OPEN,5min,5min,tbakker@example.com,"bad-practice,since-c++23",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHW,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19497,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHX,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19497,"Replace the use of ""::value"" with ""std::is_signed_v"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHf,cpp:S6017,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19498,"Combine this function with its overloads by using ""if constexpr"".",OPEN,2min,2min,tbakker@example.com,since-c++17,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHY,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19503,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHZ,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19503,"Replace the use of ""::value"" with ""std::is_unsigned_v"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHa,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19518,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHb,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19519,"Replace the use of ""::value"" with ""std::is_integral_v"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHc,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19520,"Replace the use of ""::value"" with ""std::is_same_v"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHd,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19521,"Replace the use of ""::value"" with ""std::is_same_v"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHe,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19522,"Replace the use of ""::value"" with ""std::is_same_v"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHg,cpp:S6494,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19645,"Use ""std::format"" or ""std::format_to_n"" instead of ""snprintf"".",OPEN,10min,10min,tbakker@example.com,"bad-practice,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHh,cpp:S6197,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19666,"Replace with the version of ""std::ranges::find"" that takes a range.",OPEN,2min,2min,tbakker@example.com,"bad-practice,clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHi,cpp:S6022,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19736,"Use ""std::byte"" for byte-oriented data manipulation.",OPEN,5min,5min,tbakker@example.com,"clumsy,pitfall,since-c++17",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHj,cpp:S1110,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19737,Remove these redundant parentheses.,OPEN,1min,1min,tbakker@example.com,confusing,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7P6D22xePu4wNP,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19800,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7P6D22xePu4wNQ,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19802,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7P6D22xePu4wNR,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19804,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7P6D22xePu4wNS,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19824,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7P6D22xePu4wNT,cpp:S125,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19826,Remove the commented out code.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,unused",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHk,cpp:S5500,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19860,"""std::move"" is never called on this rvalue reference argument.",OPEN,10min,10min,tbakker@example.com,"bad-practice,cppcoreguidelines,pitfall,since-c++11",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHl,cpp:S5417,BLOCKER,BUG,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19869,"""std::forward"" should only be called on a forwarding reference.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,since-c++11,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHm,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19873,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHn,cpp:S5500,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19875,"""std::move"" is never called on this rvalue reference argument.",OPEN,10min,10min,tbakker@example.com,"bad-practice,cppcoreguidelines,pitfall,since-c++11",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHo,cpp:S5417,BLOCKER,BUG,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19884,"""std::forward"" should only be called on a forwarding reference.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,since-c++11,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHp,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19893,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHq,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19905,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHr,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19925,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHs,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19953,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHt,cpp:S886,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19970,Refactor this loop so that it is less error-prone.,OPEN,10min,10min,tbakker@example.com,based-on-misra,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHu,cpp:S886,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19975,Refactor this loop so that it is less error-prone.,OPEN,10min,10min,tbakker@example.com,based-on-misra,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHv,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19987,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHw,cpp:S886,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19991,Refactor this loop so that it is less error-prone.,OPEN,10min,10min,tbakker@example.com,based-on-misra,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHx,cpp:S886,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,19996,Refactor this loop so that it is less error-prone.,OPEN,10min,10min,tbakker@example.com,based-on-misra,2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHy,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20078,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wHz,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20104,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wH0,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20149,"Replace the use of ""::type"" with ""std::enable_if_t"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wH1,cpp:S6020,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20149,"Replace the use of ""::value"" with ""std::is_convertible_v"".",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++14",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wH2,cpp:S6195,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20152,"Replace this use of ""enable_if"" with a language construct (i.e. use an abbreviate function template, a ""requires"" clause, or an ""if constexpr"").",OPEN,2min,2min,tbakker@example.com,"clumsy,since-c++20",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7N6D22xePu4v7n,cpp:S1448,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20201,"Class has 229 methods, which is greater than the 35 authorized. Split it into smaller classes.",OPEN,1h,1h,tbakker@example.com,"architecture,brain-overload",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wH4,cpp:S3608,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20490,Explicitly capture the required scope variables.,OPEN,5min,5min,tbakker@example.com,"since-c++11,suspicious",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7N6D22xePu4v7o,cpp:S5950,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20494,"Use ""std::make_unique"" to construct ""std::unique_ptr"".",OPEN,2min,2min,tbakker@example.com,"cppcoreguidelines,since-c++11",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wH5,cpp:S1709,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20552,"Add the ""explicit"" keyword to this constructor.",OPEN,2min,2min,tbakker@example.com,"based-on-misra,cppcoreguidelines",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
AZff4d7O6D22xePu4wH6,cpp:S1709,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:tests/nlohmann_json.hpp,Heimdall-SBOM_heimdall,tests/nlohmann_json.hpp,20554,"Add the ""explicit"" keyword to this constructor.",OPEN,2min,2min,tbakker@example.com,"based-on-misra,cppcoreguidelines",2025-07-06T00:08:20+0000,2025-07-06T13:14:37+0000,
