key,rule,severity,type,component,project,file_path,line,message,status,effort,debt,author,tags,creationDate,updateDate,closeDate
AZgBBqnZovJoIrthWcTn,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMValidator.hpp,Heimdall-SBOM_heimdall,src/common/SBOMValidator.hpp,56,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqrlovJoIrthWcUO,cpp:S1854,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldAdapter.cpp,Heimdall-SBOM_heimdall,src/gold/GoldAdapter.cpp,336,Value stored to 'isVersion' is never read,OPEN,1min,1min,tbakker@example.com,"cert,cwe,symbolic-execution,unused",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqrFovJoIrthWcT7,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldPlugin.cpp,Heimdall-SBOM_heimdall,src/gold/GoldPlugin.cpp,113,"Remove this use of the constructor's initializer list for data member ""verbose"". It is redundant with the in-class initializer.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqrFovJoIrthWcT8,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldPlugin.cpp,Heimdall-SBOM_heimdall,src/gold/GoldPlugin.cpp,113,"Do not use the constructor's initializer list for data member ""adapter"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqrFovJoIrthWcT6,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldPlugin.cpp,Heimdall-SBOM_heimdall,src/gold/GoldPlugin.cpp,128,"Do not use the constructor's initializer list for data member ""pImpl"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqrFovJoIrthWcUA,cpp:S2738,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldPlugin.cpp,Heimdall-SBOM_heimdall,src/gold/GoldPlugin.cpp,138,"""catch"" a specific exception type.",OPEN,20min,20min,tbakker@example.com,error-handling,2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqpzovJoIrthWcT2,cpp:S1854,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/lld/LLDAdapter.cpp,Heimdall-SBOM_heimdall,src/lld/LLDAdapter.cpp,480,Value stored to 'isVersion' is never read,OPEN,1min,1min,tbakker@example.com,"cert,cwe,symbolic-execution,unused",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqqcovJoIrthWcT3,cpp:S1117,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/lld/LLDPlugin.cpp,Heimdall-SBOM_heimdall,src/lld/LLDPlugin.cpp,306,declaration shadows a variable in namespace '(anonymous)',OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,pitfall,suspicious",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZgBBqqcovJoIrthWcT4,cpp:S1117,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/lld/LLDPlugin.cpp,Heimdall-SBOM_heimdall,src/lld/LLDPlugin.cpp,315,declaration shadows a variable in namespace '(anonymous)',OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,pitfall,suspicious",2025-07-12 23:39:40,2025-07-12 23:39:40,
AZf3AavLamoZJ6FAlvS4,cpp:S6003,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,271,"Replace this use of ""push_back"" with ""emplace_back"".",OPEN,2min,2min,tbakker@example.com,"clumsy,performance,since-c++11",2025-07-11 01:00:33,2025-07-11 01:00:33,
AZf24RynbfoWNRtW8bY4,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.hpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.hpp,96,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-11 00:24:44,2025-07-11 00:24:44,
AZf24RxnbfoWNRtW8bY3,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMValidator.hpp,Heimdall-SBOM_heimdall,src/common/SBOMValidator.hpp,89,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-11 00:24:44,2025-07-11 00:24:44,
AZf24R07bfoWNRtW8bZI,cpp:S1659,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Utils.cpp,Heimdall-SBOM_heimdall,src/common/Utils.cpp,149,Define each identifier in a dedicated statement.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,convention",2025-07-11 00:24:44,2025-07-11 00:24:44,
AZf24R07bfoWNRtW8bZL,cpp:S6003,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Utils.cpp,Heimdall-SBOM_heimdall,src/common/Utils.cpp,202,"Replace this use of ""push_back"" with ""emplace_back"".",OPEN,2min,2min,tbakker@example.com,"clumsy,performance,since-c++11",2025-07-11 00:24:44,2025-07-11 00:24:44,
AZf24R07bfoWNRtW8bZK,cpp:S6003,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Utils.cpp,Heimdall-SBOM_heimdall,src/common/Utils.cpp,210,"Replace this use of ""push_back"" with ""emplace_back"".",OPEN,2min,2min,tbakker@example.com,"clumsy,performance,since-c++11",2025-07-11 00:24:44,2025-07-11 00:24:44,
AZf24R2bbfoWNRtW8bZM,cpp:S1481,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/llvm_symbols.cpp,Heimdall-SBOM_heimdall,src/tools/llvm_symbols.cpp,42,unused variable 'DisableABIBreakingChecks',OPEN,5min,5min,tbakker@example.com,unused,2025-07-11 00:24:44,2025-07-11 00:24:44,
AZf0SG9WamoZJ6FAQuVv,cpp:S5812,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,7,Concatenate this namespace with the nested one.,OPEN,5min,5min,cursoragent@cursor.com,"confusing,since-c++17",2025-07-10 12:18:24,2025-07-10 12:18:31,
AZf0SG9WamoZJ6FAQuVw,cpp:S5945,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.cpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.cpp,30,"Use ""std::string"" instead of a C-style char array.",OPEN,10min,10min,cursoragent@cursor.com,"bad-practice,clumsy,cppcoreguidelines",2025-07-10 12:18:24,2025-07-10 12:18:31,
AZf0SG9qamoZJ6FAQuVx,cpp:S5812,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/llvm/llvm_detector.hpp,Heimdall-SBOM_heimdall,src/llvm/llvm_detector.hpp,39,Concatenate this namespace with the nested one.,OPEN,5min,5min,cursoragent@cursor.com,"confusing,since-c++17",2025-07-10 12:18:24,2025-07-10 12:18:31,
AZf0SG3oamoZJ6FAQuVF,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.cpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.cpp,40,"Do not use the constructor's initializer list for data member ""sbomGenerator"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-09 12:51:57,2025-07-10 11:59:39,
AZf0SG-aamoZJ6FAQuV7,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldAdapter.cpp,Heimdall-SBOM_heimdall,src/gold/GoldAdapter.cpp,32,"Do not use the constructor's initializer list for data member ""sbomGenerator"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-09 12:51:57,2025-07-10 11:59:39,
AZf0SG-aamoZJ6FAQuV6,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldAdapter.cpp,Heimdall-SBOM_heimdall,src/gold/GoldAdapter.cpp,182,"Do not use the constructor's initializer list for data member ""pImpl"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-09 12:51:57,2025-07-10 11:59:39,
AZf0SG8famoZJ6FAQuVc,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/lld/LLDAdapter.cpp,Heimdall-SBOM_heimdall,src/lld/LLDAdapter.cpp,336,"Do not use the constructor's initializer list for data member ""pImpl"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-09 12:51:57,2025-07-10 11:59:39,
AZf0SG-0amoZJ6FAQuV8,cpp:S6005,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,433,Replace this declaration by a structured binding declaration.,OPEN,2min,2min,tbakker@example.com,"clumsy,cppcoreguidelines,since-c++17",2025-07-09 12:51:57,2025-07-10 11:59:39,
AZf0SG68amoZJ6FAQuVQ,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,1708,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZf0SG68amoZJ6FAQuVR,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,1712,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZf0SG68amoZJ6FAQuVS,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,1716,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZgk-JlwhTOwlKW6cbVh,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,1759,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZgk-JlwhTOwlKW6cbVi,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,1763,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZgk-JlwhTOwlKW6cbVj,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,1767,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZf0SG68amoZJ6FAQuVT,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,2094,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZf0SG68amoZJ6FAQuVU,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,2112,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-09 04:49:07,2025-07-10 11:59:39,
AZf0SG-AamoZJ6FAQuV1,cpp:S5421,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldPlugin.cpp,Heimdall-SBOM_heimdall,src/gold/GoldPlugin.cpp,38,Global variables should be const.,OPEN,20min,20min,tbakker@example.com,"bad-practice,cppcoreguidelines,pitfall",2025-07-09 04:49:07,2025-07-10 11:59:39,
AZg8ImtTcq9bBT9oyCXb,cpp:S7035,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/compat/compatibility.hpp,Heimdall-SBOM_heimdall,src/compat/compatibility.hpp,723,"Prefer ""std::to_underlying"" to ""std::underlying_type_t"" to cast enums to their underlying type.",OPEN,15min,15min,cursoragent@cursor.com,"pitfall,since-c++23",2025-07-08 23:32:36,2025-07-10 11:59:39,
AZfsoJoOZX9hALJ38m7S,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,140,Extract the assignment from this expression.,OPEN,5min,5min,cursoragent@cursor.com,"based-on-misra,cert,cwe,suspicious",2025-07-08 18:16:33,2025-07-09 00:38:55,
AZfiJ2rqUR2juKVPuW6Z,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMValidator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMValidator.cpp,232,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,tbakker@example.com,since-c++17,2025-07-06 23:50:48,2025-07-11 00:24:44,
AZfiJ2rqUR2juKVPuW6b,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMValidator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMValidator.cpp,285,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-06 23:50:48,2025-07-06 23:50:48,
AZfiJ2s2UR2juKVPuW6r,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMValidator.hpp,Heimdall-SBOM_heimdall,src/common/SBOMValidator.hpp,217,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-06 23:50:48,2025-07-06 23:50:48,
AZfiJ2uSUR2juKVPuW6u,cpp:S5421,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/gold/GoldPlugin.cpp,Heimdall-SBOM_heimdall,src/gold/GoldPlugin.cpp,34,Global variables should be const.,OPEN,20min,20min,tbakker@example.com,"bad-practice,cppcoreguidelines,pitfall",2025-07-06 23:50:48,2025-07-06 23:50:48,
AZfh0jFY_yZdEi8IfXoQ,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,460,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoT,cpp:S1659,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,512,Define each identifier in a dedicated statement.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,convention",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoU,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,512,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoY,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,581,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXob,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,679,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXod,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,688,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoe,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,758,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXof,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,760,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoh,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,775,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoi,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,860,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoj,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,862,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXok,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,863,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXol,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,864,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXom,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,865,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXon,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,871,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoo,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,872,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXop,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,873,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jFY_yZdEi8IfXoq,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,874,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jGK_yZdEi8IfXoy,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.hpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.hpp,79,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jGK_yZdEi8IfXo0,cpp:S6186,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.hpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.hpp,153,"Keep operator== and remove operator!= for operand types ""SBOMComponent"" and ""SBOMComponent"".",OPEN,5min,5min,tbakker@example.com,"clumsy,pitfall,since-c++20",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jGK_yZdEi8IfXoz,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.hpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.hpp,314,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,tbakker@example.com,"performance,since-c++14",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jHE_yZdEi8IfXo8,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,136,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jHE_yZdEi8IfXpC,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,460,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jHE_yZdEi8IfXpG,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,526,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jHE_yZdEi8IfXpD,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,530,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jHE_yZdEi8IfXpF,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,587,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jHE_yZdEi8IfXpA,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,591,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfh0jHE_yZdEi8IfXpH,cpp:S1121,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/tools/heimdall-validate.cpp,Heimdall-SBOM_heimdall,src/tools/heimdall-validate.cpp,595,Extract the assignment from this expression.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,cwe,suspicious",2025-07-06 22:17:41,2025-07-06 22:17:49,
AZfhrTMY_yZdEi8Iese3,cpp:S3628,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMGenerator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMGenerator.cpp,1023,Convert this string literal to a raw string literal.,OPEN,2min,2min,tbakker@example.com,since-c++11,2025-07-06 21:36:51,2025-07-06 21:36:51,
AZfhkua10DsrBC_W7hIs,cpp:S5817,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,908,"This function should be declared ""const"".",OPEN,5min,5min,tbakker@example.com,"confusing,pitfall",2025-07-06 21:07:55,2025-07-06 21:07:55,
AZfheZP3PrcFnnHeXuq5,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/lld/LLDAdapter.cpp,Heimdall-SBOM_heimdall,src/lld/LLDAdapter.cpp,86,"Do not use the constructor's initializer list for data member ""sbomGenerator"". Use the in-class initializer instead.",OPEN,10min,10min,tbakker@example.com,"cppcoreguidelines,performance",2025-07-06 20:41:46,2025-07-06 20:41:46,
AZfgPZAdPrcFnnHeQ4ue,cpp:S3630,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/MetadataExtractor.cpp,Heimdall-SBOM_heimdall,src/common/MetadataExtractor.cpp,2609,"Replace ""reinterpret_cast"" with a safer operation.",OPEN,20min,20min,tbakker@example.com,"cppcoreguidelines,pitfall",2025-07-06 14:56:40,2025-07-06 14:56:40,
AZfgPZAdPrcFnnHeQ4uf,cpp:S3630,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/MetadataExtractor.cpp,Heimdall-SBOM_heimdall,src/common/MetadataExtractor.cpp,2610,"Replace ""reinterpret_cast"" with a safer operation.",OPEN,20min,20min,tbakker@example.com,"cppcoreguidelines,pitfall",2025-07-06 14:56:40,2025-07-06 14:56:40,
AZfgPZAdPrcFnnHeQ4ug,cpp:S1659,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/MetadataExtractor.cpp,Heimdall-SBOM_heimdall,src/common/MetadataExtractor.cpp,2677,Define each identifier in a dedicated statement.,OPEN,5min,5min,tbakker@example.com,"based-on-misra,cert,convention",2025-07-06 14:56:40,2025-07-06 14:56:40,
